Date,Open,High,Low,Close,Adj Close
2020-09-25,73.910004,73.910004,73.561501,73.682404,73.682404
2020-09-28,73.699402,73.870003,73.519302,73.699303,73.699303
2020-09-29,73.764801,73.974998,73.603996,73.974998,73.974998
2020-09-30,73.654999,73.856499,73.524399,73.845001,73.845001
2020-10-01,73.705002,73.705002,73.027,73.705002,73.705002
2020-10-02,73.419998,73.532997,73.139999,73.217003,73.217003
2020-10-05,73.322502,73.398003,73.047096,73.322403,73.322403
2020-10-06,73.115799,73.488998,73.043999,73.108299,73.108299
2020-10-07,73.815002,73.815002,73.080002,73.815002,73.815002
2020-10-08,73.542503,73.546501,73.194,73.542503,73.542503
2020-10-09,73.280502,73.497299,72.976997,73.280502,73.280502
2020-10-12,73.0149,73.4132,72.933998,73.014801,73.014801
2020-10-13,73.3508,73.504997,73.245598,73.3508,73.3508
2020-10-14,73.418297,73.620003,73.2052,73.620003,73.620003
2020-10-15,73.4925,73.5187,73.202003,73.296204,73.296204
2020-10-16,73.57,73.57,73.272697,73.371002,73.371002
2020-10-19,73.443802,73.595001,73.283997,73.443802,73.443802
2020-10-20,73.3937,73.574997,73.294998,73.574997,73.574997
2020-10-21,73.479698,73.784203,73.359001,73.647499,73.647499
2020-10-22,73.724998,73.884003,73.472801,73.681297,73.681297
2020-10-23,73.720001,73.8853,73.473,73.720001,73.720001
2020-10-26,73.834,74.114304,73.690002,73.822899,73.822899
2020-10-27,74.137497,74.137497,73.613998,73.948502,73.948502
2020-10-28,73.814903,74.251999,73.642998,73.805,73.805
2020-10-29,74.440002,74.524696,73.932999,74.440002,74.440002
2020-10-30,74.264,74.702003,74.031998,74.264,74.264
2020-11-02,74.707298,74.707603,74.274002,74.550499,74.550499
2020-11-03,74.456802,74.684799,74.245003,74.456802,74.456802
2020-11-04,74.849998,75.000999,74.278801,74.655602,74.655602
2020-11-05,74.190498,74.407303,73.845802,74.379997,74.379997
2020-11-06,74.120003,74.278503,73.863998,74.120003,74.120003
2020-11-09,73.9758,74.167999,73.643097,73.979797,73.979797
2020-11-10,74.139999,74.465797,73.877998,73.953201,73.953201
2020-11-11,74.472504,74.537903,74.108002,74.281601,74.281601
2020-11-12,74.624802,74.759003,74.365997,74.57,74.57
2020-11-13,74.6717,74.887299,74.466103,74.864998,74.864998
2020-11-16,74.589798,74.589798,74.379303,74.487701,74.487701
2020-11-17,74.550003,74.608902,74.326797,74.418098,74.418098
2020-11-18,74.480103,74.704803,74.035202,74.479698,74.479698
2020-11-19,74.419998,74.442299,74.119797,74.419998,74.419998
2020-11-20,74.099602,74.339203,74.072998,74.099602,74.099602
2020-11-23,74.119797,74.406303,74.002998,74.162399,74.162399
2020-11-24,74.244499,74.249001,73.884399,74.244904,74.244904
2020-11-25,73.9608,74.169998,73.748802,73.9608,73.9608
2020-11-26,73.7799,74.070503,73.738899,73.7799,73.7799
2020-11-27,74.048798,74.268501,73.746201,74.048798,74.048798
2020-11-30,73.935303,74.198502,73.879097,73.940903,73.940903
2020-12-01,74.0252,74.172897,73.464996,74.0252,74.0252
2020-12-02,73.6698,73.813797,73.398003,73.654999,73.654999
2020-12-03,73.662598,73.953201,73.630402,73.662598,73.662598
2020-12-04,73.939003,74.087303,73.659698,73.864899,73.864899
2020-12-07,73.790298,73.947998,73.631798,73.790298,73.790298
2020-12-08,73.809898,74.0373,73.542,74.019997,74.019997
2020-12-09,73.832298,73.939796,73.530998,73.726402,73.726402
2020-12-10,73.817299,73.934998,73.624001,73.934998,73.934998
2020-12-11,73.7267,73.922501,73.536499,73.7267,73.7267
2020-12-14,73.737999,73.780998,73.470001,73.737999,73.737999
2020-12-15,73.860001,73.900299,73.502197,73.860001,73.860001
2020-12-16,73.759804,73.795998,73.458603,73.759804,73.759804
2020-12-17,73.824799,73.824799,73.384697,73.6166,73.6166
2020-12-18,73.604797,73.754799,73.471001,73.5298,73.5298
2020-12-21,73.6036,74.092003,73.512802,73.6036,73.6036
2020-12-22,73.935303,74.202301,73.786697,73.935303,73.935303
2020-12-23,74.005501,74.269997,73.6464,74.269997,74.269997
2020-12-24,73.839798,74.099998,73.450798,73.839798,73.839798
2020-12-25,73.5578,73.800003,73.550003,73.5578,73.5578
2020-12-28,73.689003,73.734802,73.4562,73.689003,73.689003
2020-12-29,73.544899,73.767303,73.287201,73.544899,73.544899
2020-12-30,73.654999,73.664803,73.101601,73.453598,73.453598
2020-12-31,73.134003,73.349998,72.946602,73.134003,73.134003
2021-01-01,73.089203,73.319801,73.025002,73.089203,73.089203
2021-01-04,73.092003,73.200996,72.7985,73.092003,73.092003
2021-01-05,73.091499,73.329803,72.963501,73.32,73.32
2021-01-06,73.167999,73.360001,73.040001,73.374802,73.374802
2021-01-07,73.374802,73.467003,73.063004,73.360001,73.360001
2021-01-08,73.730003,73.739799,73.196198,73.445999,73.445999
2021-01-11,73.373398,73.584198,73.340302,73.373398,73.373398
2021-01-12,73.778999,73.778999,73.202003,73.513496,73.513496
2021-01-13,73.414001,73.414001,73.062798,73.165001,73.165001
2021-01-14,73.169998,73.353996,72.939003,73.169899,73.169899
2021-01-15,73.089996,73.378098,73.002502,73.087601,73.087601
2021-01-18,73.158997,73.419998,73.123001,73.158997,73.158997
2021-01-19,73.189201,73.307999,73.098999,73.188698,73.188698
2021-01-20,73.192001,73.192299,72.8993,73.191902,73.191902
2021-01-21,72.907898,73.045303,72.883003,72.910896,72.910896
2021-01-22,72.954903,73.237503,72.929001,72.954903,72.954903
2021-01-25,72.995903,73.220001,72.877998,72.995903,72.995903
2021-01-26,72.970001,73.222,72.774498,72.970001,72.970001
2021-01-27,72.919899,73.071899,72.797997,72.919998,72.919998
2021-01-28,73.037003,73.174103,72.896797,73.037102,73.037102
2021-01-29,72.938797,73.030296,72.767502,72.938797,72.938797
2021-02-01,72.906601,73.2034,72.817101,72.906601,72.906601
2021-02-02,73.119797,73.324799,72.9076,73.119797,73.119797
2021-02-03,72.949997,73.002998,72.819,72.916298,72.916298
2021-02-04,72.859802,72.990402,72.825996,72.858002,72.858002
2021-02-05,72.986099,73.022797,72.777702,72.945702,72.945702
2021-02-08,72.784798,73.014999,72.778,72.784798,72.784798
2021-02-09,72.929901,73.004303,72.801201,72.929901,72.929901
2021-02-10,72.855598,73.109001,72.778,72.854897,72.854897
2021-02-11,72.807297,72.878403,72.674202,72.807297,72.807297
2021-02-12,72.709503,72.825104,72.562798,72.709503,72.709503
2021-02-15,72.594803,72.684998,72.435997,72.594803,72.594803
2021-02-16,72.638702,72.914703,72.592499,72.638702,72.638702
2021-02-17,72.934998,73.153999,72.723,72.934998,72.934998
2021-02-18,72.787003,72.804001,72.538696,72.797302,72.797302
2021-02-19,72.605499,72.714996,72.3983,72.6054,72.6054
2021-02-22,72.553001,72.589302,72.306503,72.553001,72.553001
2021-02-23,72.457901,72.556503,72.32,72.444,72.444
2021-02-24,72.382103,72.598999,72.267998,72.376999,72.376999
2021-02-25,72.395599,72.766701,72.278999,72.400002,72.400002
2021-02-26,73.1549,74.178703,72.877998,73.150902,73.150902
2021-03-01,73.595901,74.125,73.184998,73.595901,73.595901
2021-03-02,73.309402,73.871002,73.281502,73.309402,73.309402
2021-03-03,73.277496,73.319801,72.728798,73.277496,73.277496
2021-03-04,72.880699,73.108002,72.612198,72.880699,72.880699
2021-03-05,73.131798,73.311203,72.735001,73.131798,73.131798
2021-03-08,73.1334,73.415298,72.940002,73.1334,73.1334
2021-03-09,73.330399,73.386299,72.885597,73.330002,73.330002
2021-03-10,72.775803,73.078003,72.7649,72.775902,72.775902
2021-03-11,72.7061,72.797997,72.564796,72.706001,72.706001
2021-03-12,72.639,72.873299,72.565002,72.639,72.639
2021-03-15,72.682999,72.781998,72.392303,72.682999,72.682999
2021-03-16,72.515297,72.945999,72.365501,72.515297,72.515297
2021-03-17,72.515701,73.008003,72.4963,72.515602,72.515602
2021-03-18,72.569801,72.744003,72.295601,72.295601,72.295601
2021-03-19,72.668701,72.737801,72.446503,72.6688,72.6688
2021-03-22,72.404999,72.949997,72.301003,72.404999,72.404999
2021-03-23,72.380501,72.539101,72.265999,72.380501,72.380501
2021-03-24,72.612297,73.080498,72.5009,72.612198,72.612198
2021-03-25,72.645599,73.137001,72.550003,72.645599,72.645599
2021-03-26,72.612801,72.660004,72.3703,72.612801,72.612801
2021-03-29,72.447304,72.8274,72.447304,72.447197,72.447197
2021-03-30,72.741898,73.652298,72.712997,72.741898,72.741898
2021-03-31,73.445297,73.612999,73.050003,73.445297,73.445297
2021-04-01,73.203499,73.462502,73.105003,73.203499,73.203499
2021-04-02,73.2873,73.409798,73.238503,73.2873,73.2873
2021-04-05,73.376099,73.451599,73.197304,73.375999,73.375999
2021-04-06,73.279503,73.529099,73.2146,73.279503,73.279503
2021-04-07,73.489998,74.532303,73.449799,73.489998,73.489998
2021-04-08,74.401497,74.905602,74.193001,74.401497,74.401497
2021-04-09,74.544502,75.006302,74.460503,74.544502,74.544502
2021-04-12,74.729599,75.178299,74.180199,74.7295,74.7295
2021-04-13,74.990997,75.517998,74.890404,74.990997,74.990997
2021-04-14,75.1819,75.260002,75.003899,75.181503,75.181503
2021-04-15,75.054001,75.362999,74.744003,75.0261,75.0261
2021-04-16,74.727402,74.836502,74.297699,74.727402,74.727402
2021-04-19,74.541298,75.045403,74.532997,74.563202,74.563202
2021-04-20,74.878197,75.7248,74.501999,74.878197,74.878197
2021-04-21,75.449203,75.690002,75.283203,75.449203,75.449203
2021-04-22,75.429497,75.614998,74.841003,75.429497,75.429497
2021-04-23,75.091698,75.305,74.738503,75.091698,75.091698
2021-04-26,74.868202,75.251999,74.664001,74.868103,74.868103
2021-04-27,74.797897,74.834999,74.510498,74.814903,74.814903
2021-04-28,74.574997,74.945999,74.281998,74.574997,74.574997
2021-04-29,74.311798,74.597,73.958298,74.311798,74.311798
2021-04-30,74.105797,74.294998,73.825401,74.105797,74.105797
2021-05-03,74.094902,74.494003,73.7472,74.094803,74.094803
2021-05-04,73.837502,74.476997,73.738503,73.837502,73.837502
2021-05-05,73.7789,74.014503,73.688301,73.7789,73.7789
2021-05-06,73.7995,74.191002,73.572098,73.7994,73.7994
2021-05-07,73.615196,73.894997,73.166199,73.615196,73.615196
2021-05-10,73.290398,73.470703,73.217003,73.290298,73.290298
2021-05-11,73.500099,73.776398,73.254501,73.5,73.5
2021-05-12,73.375099,73.742996,73.367996,73.375099,73.375099
2021-05-13,73.681602,73.682899,73.451897,73.681602,73.681602
2021-05-14,73.444901,73.845299,73.184998,73.444901,73.444901
2021-05-17,73.278999,73.723297,73.141197,73.2789,73.2789
2021-05-18,73.269699,73.619499,72.951401,73.269699,73.269699
2021-05-19,73.126198,73.456001,72.9263,73.128197,73.128197
2021-05-20,73.223,73.223297,73.031197,73.2229,73.2229
2021-05-21,73.021896,73.338997,72.752998,73.021896,73.021896
2021-05-24,72.909798,72.9758,72.818001,72.909798,72.909798
2021-05-25,72.836601,73.195,72.742996,72.836601,72.836601
2021-05-26,72.804901,72.808403,72.626801,72.804901,72.804901
2021-05-27,72.672501,73.155998,72.427299,72.672501,72.672501
2021-05-28,72.683601,72.937302,72.3358,72.682999,72.682999
2021-05-31,72.3936,72.748001,72.344498,72.393501,72.393501
2021-06-01,72.487198,72.949402,72.458,72.487198,72.487198
2021-06-02,72.855003,73.434998,72.497803,72.855003,72.855003
2021-06-03,72.962196,73.155998,72.843399,72.965103,72.965103
2021-06-04,73.044197,73.113503,72.780502,73.044197,73.044197
2021-06-07,72.909798,72.916,72.741096,72.909698,72.909698
2021-06-08,72.809402,72.978699,72.744003,72.809402,72.809402
2021-06-09,72.975304,73.013496,72.870003,72.975304,72.975304
2021-06-10,72.985298,73.238503,72.939003,72.985298,72.985298
2021-06-11,73.012299,73.318398,72.894997,73.012299,73.012299
2021-06-14,73.231697,73.293999,73.100502,73.231598,73.231598
2021-06-15,73.185303,73.376297,73.159599,73.180801,73.180801
2021-06-16,73.343903,73.387001,73.260002,73.344704,73.344704
2021-06-17,73.824097,74.238503,73.267998,73.824097,73.824097
2021-06-18,74.253899,74.522301,73.806999,74.253899,74.253899
2021-06-21,74.143997,74.440804,74.045601,74.143898,74.143898
2021-06-22,74.135201,74.387604,74.0205,74.135201,74.135201
2021-06-23,74.332199,74.5448,73.510803,74.332199,74.332199
2021-06-24,74.246902,74.262802,74.104401,74.246902,74.246902
2021-06-25,74.1903,74.390999,74.116798,74.1903,74.1903
2021-06-28,74.212997,74.3283,74.0625,74.212997,74.212997
2021-06-29,74.285599,74.337799,74.189003,74.2854,74.2854
2021-06-30,74.287598,74.473,74.105003,74.287598,74.287598
2021-07-01,74.371101,74.628502,74.310997,74.371002,74.371002
2021-07-02,74.553596,74.899002,74.464996,74.544998,74.544998
2021-07-05,74.481903,74.586998,74.203003,74.481796,74.481796
2021-07-06,74.317802,74.771301,74.2425,74.317802,74.317802
2021-07-07,74.7612,74.853302,74.554497,74.762901,74.762901
2021-07-08,74.821899,74.866203,74.639999,74.821899,74.821899
2021-07-09,74.721497,74.911003,74.473396,74.721397,74.721397
2021-07-12,74.490601,74.657997,74.275398,74.490501,74.490501
2021-07-13,74.541702,74.675797,74.399498,74.541702,74.541702
2021-07-14,74.6595,74.869003,74.456001,74.659103,74.659103
2021-07-15,74.454002,74.562798,74.438004,74.469101,74.469101
2021-07-16,74.537903,74.800003,74.496498,74.537003,74.537003
2021-07-19,74.631897,75.020401,74.631104,74.631798,74.631798
2021-07-20,74.993301,75.205002,74.559998,74.993401,74.993401
2021-07-21,74.526901,74.651604,74.371696,74.527,74.527
2021-07-22,74.440201,74.509003,74.307999,74.440201,74.440201
2021-07-23,74.451897,74.5765,74.3675,74.452003,74.452003
2021-07-26,74.448997,74.702003,74.318604,74.448898,74.448898
2021-07-27,74.279701,74.546997,74.2761,74.289497,74.289497
2021-07-28,74.502296,74.737999,74.324799,74.502296,74.502296
2021-07-29,74.389999,74.519997,74.154404,74.389999,74.389999
2021-07-30,74.245003,74.462502,74.2006,74.251999,74.251999
2021-08-02,74.379204,74.599998,74.312302,74.379097,74.379097
2021-08-03,74.331902,74.367996,74.208,74.332001,74.332001
2021-08-04,74.213898,74.2435,74.077797,74.214401,74.214401
2021-08-05,74.186302,74.286499,74.059402,74.183998,74.183998
2021-08-06,74.0746,74.239601,74.045097,74.082001,74.082001
2021-08-09,74.491501,74.5,74.165001,74.491402,74.491402
2021-08-10,74.466202,74.650002,74.323303,74.466202,74.466202
2021-08-11,74.435501,74.486801,74.157501,74.435501,74.435501
2021-08-12,74.100197,74.407997,74.002296,74.102997,74.102997
2021-08-13,74.260101,74.3153,74.110497,74.260101,74.260101
2021-08-16,74.216904,74.285797,74.080803,74.216797,74.216797
2021-08-17,74.137299,74.400299,74.134903,74.135002,74.135002
2021-08-18,74.364502,74.559799,74.195297,74.364502,74.364502
2021-08-19,74.269798,74.463402,74.269798,74.269798,74.269798
2021-08-20,74.429298,74.475601,74.324997,74.429298,74.429298
2021-08-23,74.351303,74.351402,74.042198,74.301498,74.301498
2021-08-24,74.105904,74.219498,74.055,74.105904,74.105904
2021-08-25,74.144897,74.301804,74.094299,74.144798,74.144798
2021-08-26,74.101799,74.267502,74.068001,74.099998,74.099998
2021-08-27,74.156197,74.330002,73.438004,74.155998,74.155998
2021-08-30,73.496696,73.699799,73.197197,73.496597,73.496597
2021-08-31,73.420998,73.420998,72.9048,73.411201,73.411201
2021-09-01,72.997101,73.143997,72.916,72.996696,72.996696
2021-09-02,72.9851,73.121803,72.932999,72.9851,72.9851
2021-09-03,73.054298,73.205002,72.937798,73.054298,73.054298
2021-09-06,72.994598,73.119301,72.941002,72.994499,72.994499
2021-09-07,73.109901,73.489403,73.035004,73.110001,73.110001
2021-09-08,73.3909,73.868401,73.266502,73.390404,73.390404
2021-09-09,73.795799,73.862,73.489502,73.789001,73.789001
2021-09-10,73.545303,73.576797,73.373802,73.538002,73.538002
2021-09-13,73.5243,73.776802,73.516998,73.5243,73.5243
2021-09-14,73.540802,73.721802,73.514999,73.540802,73.540802
2021-09-15,73.650803,73.870003,73.417,73.650803,73.650803
2021-09-16,73.444801,73.621498,73.336998,73.438004,73.438004
2021-09-17,73.538803,73.752502,73.413101,73.564903,73.564903
2021-09-20,73.696198,73.899597,73.607002,73.696098,73.696098
2021-09-21,73.659302,73.7901,73.549004,73.658997,73.658997
2021-09-22,73.795097,73.941498,73.650002,73.792702,73.792702
2021-09-23,73.875,73.925797,73.588997,73.874901,73.874901
2021-09-24,73.839897,73.875198,73.621002,73.839996,73.839996
2021-09-27,73.812897,73.924004,73.611801,73.812897,73.812897
2021-09-28,73.825302,74.2883,73.727997,73.825302,73.825302
2021-09-29,74.1633,74.5644,74.007004,74.1633,74.1633
2021-09-30,74.317299,74.355202,74.0588,74.321999,74.321999
2021-10-01,74.254402,74.4795,74.077301,74.254402,74.254402
2021-10-04,74.129997,74.302002,74.114998,74.293999,74.293999
